,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,normalized_F1__test_mean,F1_rank_mean,F1__test_mean_min,F1__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,alg_type
56,CatBoost,openml__jm1__3904,0.8140495867768596,0.8164438502673796,1.6054939615000023,2.9537685089000005,0.7831870678712256,0.8173626303138335,0.9731158763518001,2.0,0.9731158763518001,2.0,0.7831870678712256,0.8173626303138335,0.001961849738667191,3.0,0.42621349808494247,1.235728710589249,gbdt
57,CatBoost,openml__kc1__3917,0.8625592417061612,0.859652448657188,1.4845915479999974,1.8489146322000019,0.8330918528548861,0.8606025727826676,0.9654634946677607,3.0,0.9654634946677607,3.0,0.8330918528548861,0.8606025727826676,0.0,1.0,0.3403920893340714,1.1368080126076177,gbdt
58,CatBoost,openml__kc2__3913,0.8557692307692308,0.8505442670537011,0.7414057885000034,0.7957890616000004,0.7795718432510885,0.8505442670537011,1.0,1.0,1.0,1.0,0.7795718432510885,0.8505442670537009,0.0036192828305795406,2.0,0.3615389139199766,2.74682745531101,gbdt
59,CatBoost,openml__kr-vs-kp__3,0.9953076018808777,0.993739224137931,2.3707594225000115,2.6842962063999947,0.9108081896551724,0.9953066222570532,0.9814505657577449,8.0,0.9814505657577449,8.0,0.9108081896551724,0.9953066222570532,0.017323367569930505,5.0,0.0152558200937141,0.4510539265120891,gbdt
60,CatBoost,openml__labor__4,1.0,0.95,1.4894093875,1.3638774626,0.47333333333333333,0.9666666666666666,0.9662162162162163,2.0,0.9662162162162163,2.0,0.47333333333333333,0.9666666666666666,0.006545834762254823,6.0,0.12301839312432125,12.019891462922097,gbdt
61,CatBoost,openml__libras__360948,0.3888888888888889,0.3861111111111111,21.32659139599855,161.62264966299932,0.21666666666666665,0.4666666666666667,0.6777777777777779,17.0,0.6294748153005655,18.0,0.18367488566284812,0.44370364947242724,0.013307587932409739,6.0,1.577324157469492,8.461726950059157,gbdt
62,CatBoost,openml__lung-cancer__146024,0.41666666666666663,0.5083333333333333,4.736325860999983,15.344189953100004,0.325,0.575,0.7333333333333333,8.0,0.7645985401459854,9.0,0.18999999999999995,0.49444444444444435,0.010683519203709082,10.0,0.832888769110044,23.4162281354383,gbdt
63,CatBoost,openml__lymph__10,0.8,0.8095238095238095,2.070939109999998,10.03288938180003,0.2695238095238095,0.8442857142857143,0.9395194697597349,9.0,0.9293122407360029,13.0,0.17146480331262942,0.8367293328160201,0.040460088608013846,8.0,0.44126750913096613,5.534807717514843,gbdt
64,CatBoost,openml__mfeat-factors__12,0.9575,0.962,2.559737651500086,5.177439758300052,0.1,0.977,0.9828962371721779,9.0,0.9808075328657408,10.0,0.0181818181818181,0.9779904481942874,0.0015698255430221934,6.0,0.09045054103918058,31.08489875793457,gbdt
65,CatBoost,openml__mfeat-fourier__14,0.8325,0.8240000000000001,4.127188486499961,7.445624997799973,0.639,0.8644999999999999,0.8203991130820404,18.0,0.8251215762659591,20.0,0.5972286351860637,0.8637272556985106,0.045153185864378734,8.0,0.34279114197590427,2.553027543051023,gbdt
66,CatBoost,openml__mfeat-karhunen__16,0.9575,0.9564999999999999,2.591726510499999,2.2078751230999805,0.711,0.9814999999999999,0.9075785582255083,21.0,0.9053411132834965,21.0,0.7114802352361694,0.981983189681521,0.046965821354099616,17.0,0.08956424890711782,2.0852168391987647,gbdt
67,CatBoost,openml__mfeat-morphological__18,0.71,0.716,1.547831641499954,3.0180822700999967,0.1,0.748,0.9506172839506173,10.0,0.9742512348501294,9.0,0.0181818181818181,0.7332633800065295,0.00016590939480678018,2.0,0.6100480695481595,31.08489875793457,gbdt
68,CatBoost,openml__mfeat-zernike__22,0.7725,0.7725000000000001,1.5951877114999888,1.5056338506999978,0.601,0.8885,0.5965217391304352,27.0,0.6260500713591332,27.0,0.5685175061429862,0.8924499558532728,0.027023891709697895,16.0,0.32166046043173296,6.8471096928862965,gbdt
69,CatBoost,openml__monks-problems-2__146065,0.933879781420765,0.9301092896174863,2.288368736999999,5.6707805534000055,0.6373497267759562,1.0,0.8072779326452195,22.0,0.8072779326452195,22.0,0.6373497267759562,1.0,0.2709958970688265,17.0,2.4102619426391277e-06,0.7432785843763363,gbdt
70,CatBoost,openml__mushroom__24,1.0,1.0,6.269792633000002,8.189165875000002,0.9527340507395221,1.0,1.0,1.0,1.0,1.0,0.9527340507395221,1.0,0.0003060494706360939,12.0,9.992007221626413e-16,0.22710168358758603,gbdt
71,CatBoost,openml__musk__3950,1.0,0.9996969696969696,22.56361275,18.527788590499995,0.9595330390398675,1.0,0.9925116614680084,9.0,0.9925116614680084,9.0,0.9595330390398675,1.0,0.005717626742842508,7.0,9.992007221626413e-16,0.1556429937660552,gbdt
72,CatBoost,openml__ozone-level-8hr__9978,0.9428044567551586,0.942773334163269,1.2000461404999836,1.8726484002000015,0.7921944539541252,0.9443559179608478,0.9895993127569482,2.0,0.9895993127569482,2.0,0.7921944539541252,0.9443559179608478,0.003731822142062076,3.0,0.15248494673217802,1.4450677914664296,gbdt
73,CatBoost,openml__page-blocks__30,0.9707762313348189,0.9725950439690949,3.001694741000016,36.835557807900074,0.9117495563057954,0.974056232402354,0.9765484451297869,7.0,0.9856395835364202,5.0,0.8743538433312867,0.9736870856299937,0.0009538663089524152,2.0,0.0770957389587138,2.318866433655864,gbdt
