dataset_fold_id,Accuracy__test_neural,Accuracy__test_non-neural,F1__test_neural,F1__test_non-neural,MSE__test_neural,MSE__test_non-neural,Log Loss__test_neural,Log Loss__test_non-neural,alg_name_neural,alg_name_non-neural,time__train_neural,time__train_non-neural,time__test_neural,time__test_non-neural
openml__qsar-biodeg__9957__fold_9,0.8952380952380953,0.8666666666666667,0.8952380952380953,0.8666666666666667,,,0.3975265396470562,0.3076250989375624,DANet,CatBoost,30.261764740000217,1.7729579889999627,0.0224690289996942,0.0038031500000101
openml__rabe_266__3647__fold_0,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,,,5.756462732950847,2.6111514370083944,TabNet,LightGBM,1.5528572530000062,0.007614578,0.0142169539999983,0.0001171079999995
openml__rabe_266__3647__fold_1,0.9166666666666666,1.0,0.9166666666666666,1.0,,,2.878231366475424,9.992007221626413e-16,TabNet,DecisionTree,5.9385334339999645,0.0004149289999999,0.0238194280000243,8.831300000000653e-05
openml__rabe_266__3647__fold_2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,5.756462732950847,0.1343758482190904,TabNet,LinearModel,3.7342811219999694,0.0028446900000003,0.0293449639999607,0.0001629599999999
openml__rabe_266__3647__fold_3,0.75,0.9166666666666666,0.75,0.9166666666666666,,,8.63469409942627,2.8782313662425576,TabNet,DecisionTree,2.695818270999993,0.0003596009999999,0.0139351790000006,8.905800000014175e-05
openml__rabe_266__3647__fold_4,1.0,1.0,1.0,1.0,,,5.910804550997758e-07,0.027745656627438,TabNet,RandomForest,36.483965087,0.0779005069999989,0.0134338179999531,0.0116556390000006
openml__rabe_266__3647__fold_5,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,,,11.151127497355144,2.8782313662425576,TabNet,DecisionTree,1.853243651,0.000380212,0.0130708930000018,8.664400000002459e-05
openml__rabe_266__3647__fold_6,1.0,1.0,1.0,1.0,,,0.0001168722519651,0.0337887590090146,TabNet,DecisionTree,3.769463008999992,0.000344976,0.0200187820000223,8.738200000002472e-05
openml__rabe_266__3647__fold_7,0.9166666666666666,1.0,0.9166666666666666,1.0,,,2.878231366475424,9.992007221626413e-16,TabNet,DecisionTree,2.147867161000022,0.00035325,0.0213794200000165,8.651699999995266e-05
openml__rabe_266__3647__fold_8,0.8333333333333334,1.0,0.8333333333333334,1.0,,,0.2904731784947216,0.0189214874419894,SAINT,SVM,38.24851555999999,0.001258763,0.0803883159999259,0.000127419
openml__rabe_266__3647__fold_9,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,,,5.756462732950847,0.238244382586951,TabNet,XGBoost,5.94386777699998,0.0227993600000004,0.0442642059999798,0.0007926510000011
openml__riccardo__168338__fold_0,0.992,0.9975,0.992,0.9975,,,0.029835375183504,0.0160358779127084,MLP,XGBoost,26.703091542999573,20.231071238000368,0.1437171890001991,0.3717038869999669
openml__riccardo__168338__fold_1,0.9935,0.9965,0.9935,0.9965,,,0.0309597939527268,0.0148741655413424,TabNet,XGBoost,168.62561620600172,20.03876797900012,0.2694542289973469,0.3569284220002373
openml__riccardo__168338__fold_2,0.9925,0.998,0.9925,0.998,,,0.0365861486601901,0.0115378032270289,MLP,XGBoost,25.900891123999827,20.10643191500003,0.1413485319999381,0.3627472529997249
openml__riccardo__168338__fold_3,0.9935,0.9965,0.9935,0.9965,,,0.0262075839896317,0.0121892796999026,TabNet,XGBoost,483.294158186,19.8385988189998,0.3376696899999842,0.3560324560003209
openml__riccardo__168338__fold_4,0.9925,0.9975,0.9925,0.9975,,,0.0326094952702484,0.0118157860069252,TabNet,XGBoost,647.1063466439991,18.491096597999785,0.4719049560007988,0.3549318600003062
openml__riccardo__168338__fold_5,0.996,0.996,0.996,0.996,,,0.0249891221948986,0.0153236773560073,MLP,XGBoost,30.30922341400037,18.23667092899996,0.1394825039997158,0.3660921989999224
openml__riccardo__168338__fold_6,0.996,0.9985,0.996,0.9985,,,0.0198732739865553,0.0165183174996327,TabTransformer,XGBoost,55.82072678799887,15.384237262999704,0.2314461209971341,0.381213925999873
openml__riccardo__168338__fold_7,0.9915,0.997,0.9915,0.997,,,0.0396995559214973,0.0164695447802977,TabTransformer,XGBoost,52.28479873299989,20.05886947900035,0.1984954639999614,0.3609393469996576
openml__riccardo__168338__fold_8,0.9965,0.998,0.9965,0.998,,,0.0165515829071171,0.0106707761175784,TabNet,XGBoost,562.5632328129996,18.044609161999688,0.6314784259993758,0.3639599500002077
openml__riccardo__168338__fold_9,0.9905,0.996,0.9905,0.996,,,0.0403435936274005,0.0215937958485401,TabNet,XGBoost,774.4548765479994,15.507537808999588,0.630356990999644,0.3562024089997067
openml__robert__168332__fold_0,0.434,0.494,0.4283745035144648,0.4926712550422688,,,1.65643962416891,1.4190512698628008,DANet,XGBoost,300.029553035,46.074063271998966,0.1819760509999923,0.3474481879984523
openml__robert__168332__fold_1,0.442,0.502,0.4348293270678968,0.4990401761218991,,,1.774112049041665,1.4405969888968393,DANet,XGBoost,407.875198496,45.805855127999166,0.1846896570000353,0.3373355969997647
openml__robert__168332__fold_2,0.446,0.496,0.4324452825269242,0.4951553665946939,,,1.601216005182825,1.4435652678534387,DANet,XGBoost,294.4875933200001,45.89524785100002,0.1665526039998894,0.3346906059996399
openml__robert__168332__fold_3,0.429,0.487,0.4193074245557017,0.4882468370596249,,,1.6911111488676107,1.4602332489825784,DANet,XGBoost,345.24505275800016,45.89863688999867,0.1701120870000068,0.3357344050000392
openml__robert__168332__fold_4,0.434,0.499,0.4334682065671662,0.4957259750623077,,,1.606465303052217,1.4278869102392346,DANet,XGBoost,280.8732549009999,45.87478488899978,0.1805736469998464,0.3382583519996842
openml__robert__168332__fold_5,0.421,0.495,0.4180684307225103,0.4944571526550175,,,1.6663046197947116,1.4181381520656868,DANet,XGBoost,339.4268226430001,45.68777391999902,0.181624260000035,0.3407112919994688
openml__robert__168332__fold_6,0.453,0.516,0.4455101528355613,0.5148388806980645,,,1.586785950166639,1.3799623329350723,DANet,XGBoost,252.61224999,45.70271275599953,0.173999640999682,0.3343381949998729
openml__robert__168332__fold_7,0.361,0.496,0.3515850244170631,0.4929298643346474,,,1.7486625294610858,1.4116462672296912,TabNet,XGBoost,148.09971847900124,45.83247049199963,0.2113120060002984,0.3299185879986908
openml__robert__168332__fold_8,0.415,0.49,0.4124503463967131,0.488956183493377,,,1.668578130396083,1.4330737496148795,DANet,XGBoost,292.057744363,45.85160921300121,0.1751888660000986,0.3495275639997999
openml__robert__168332__fold_9,0.436,0.499,0.4302552356562741,0.4968273784730647,,,1.6880725427981234,1.3921711752973498,DANet,XGBoost,391.058588975,45.886272454999926,0.1820718650001254,0.3351486329993349
openml__satimage__2074__fold_0,0.917573872472784,0.911353032659409,0.917018098943988,0.9086435466759166,,,0.2484322095190572,0.2245183637423326,TabNet,XGBoost,63.33904802300094,0.7022700650000502,0.0487980580001021,0.0130787989999703
openml__satimage__2074__fold_1,0.9300155520995336,0.9191290824261276,0.9276087676015716,0.916416684925093,,,0.1775934148370179,0.1874659451252183,STG,LightGBM,75.10035464700013,11.62543395199998,0.0031317630000557,0.0719954479999955
