alg_name,dataset_name,num_hparam_samples,has_exception,timeout_excep,CUDA_memory_excep,CUDA_config_excep,allocate_memory_excep,target_type
SVM,openml__eucalyptus__2079,30.0,,,,,,classification
TabNet,openml__eucalyptus__2079,30.0,,,,,,classification
TabPFNModel,openml__eucalyptus__2079,30.0,,,,,,classification
TabTransformer,openml__eucalyptus__2079,30.0,,,,,,classification
VIME,openml__eucalyptus__2079,30.0,,,,,,classification
XGBoost,openml__eucalyptus__2079,30.0,,,,,,classification
rtdl_FTTransformer,openml__eucalyptus__2079,30.0,,,,,,classification
rtdl_MLP,openml__eucalyptus__2079,30.0,,,,,,classification
rtdl_ResNet,openml__eucalyptus__2079,30.0,,,,,,classification
CatBoost,openml__eye_movements__3897,30.0,,,,,,classification
DANet,openml__eye_movements__3897,6.0,True,True,False,False,False,classification
DecisionTree,openml__eye_movements__3897,30.0,,,,,,classification
DeepFM,openml__eye_movements__3897,0.0,,,,,,classification
KNN,openml__eye_movements__3897,30.0,,,,,,classification
LightGBM,openml__eye_movements__3897,30.0,,,,,,classification
LinearModel,openml__eye_movements__3897,30.0,,,,,,classification
MLP,openml__eye_movements__3897,30.0,,,,,,classification
NAM,openml__eye_movements__3897,0.0,,,,,,classification
NODE,openml__eye_movements__3897,3.0,True,True,False,False,False,classification
RandomForest,openml__eye_movements__3897,30.0,,,,,,classification
SAINT,openml__eye_movements__3897,3.0,True,True,True,False,False,classification
STG,openml__eye_movements__3897,30.0,,,,,,classification
SVM,openml__eye_movements__3897,0.0,,,,,,classification
TabNet,openml__eye_movements__3897,17.0,,,,,,classification
TabPFNModel,openml__eye_movements__3897,0.0,True,False,False,False,False,classification
TabTransformer,openml__eye_movements__3897,30.0,,,,,,classification
VIME,openml__eye_movements__3897,30.0,,,,,,classification
XGBoost,openml__eye_movements__3897,30.0,,,,,,classification
rtdl_FTTransformer,openml__eye_movements__3897,30.0,,,,,,classification
rtdl_MLP,openml__eye_movements__3897,30.0,,,,,,classification
rtdl_ResNet,openml__eye_movements__3897,30.0,,,,,,classification
CatBoost,openml__fabert__168910,30.0,,,,,,classification
DANet,openml__fabert__168910,14.0,,,,,,classification
DecisionTree,openml__fabert__168910,30.0,,,,,,classification
DeepFM,openml__fabert__168910,0.0,,,,,,classification
KNN,openml__fabert__168910,30.0,,,,,,classification
LightGBM,openml__fabert__168910,30.0,,,,,,classification
LinearModel,openml__fabert__168910,30.0,,,,,,classification
MLP,openml__fabert__168910,30.0,,,,,,classification
NAM,openml__fabert__168910,0.0,,,,,,classification
NODE,openml__fabert__168910,0.0,True,True,False,False,False,classification
RandomForest,openml__fabert__168910,30.0,,,,,,classification
SAINT,openml__fabert__168910,0.0,True,True,True,False,False,classification
STG,openml__fabert__168910,30.0,,,,,,classification
SVM,openml__fabert__168910,27.0,,,,,,classification
TabNet,openml__fabert__168910,30.0,,,,,,classification
TabPFNModel,openml__fabert__168910,0.0,True,False,False,False,False,classification
TabTransformer,openml__fabert__168910,30.0,,,,,,classification
VIME,openml__fabert__168910,6.0,True,True,False,False,False,classification
XGBoost,openml__fabert__168910,30.0,,,,,,classification
rtdl_FTTransformer,openml__fabert__168910,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__fabert__168910,30.0,,,,,,classification
rtdl_ResNet,openml__fabert__168910,30.0,,,,,,classification
CatBoost,openml__fertility__9984,30.0,,,,,,binary
DANet,openml__fertility__9984,30.0,,,,,,binary
DecisionTree,openml__fertility__9984,30.0,,,,,,binary
DeepFM,openml__fertility__9984,30.0,,,,,,binary
KNN,openml__fertility__9984,30.0,,,,,,binary
LightGBM,openml__fertility__9984,30.0,,,,,,binary
LinearModel,openml__fertility__9984,30.0,,,,,,binary
MLP,openml__fertility__9984,30.0,True,False,False,False,False,binary
NAM,openml__fertility__9984,30.0,,,,,,binary
NODE,openml__fertility__9984,30.0,,,,,,binary
RandomForest,openml__fertility__9984,30.0,,,,,,binary
SAINT,openml__fertility__9984,19.0,True,False,True,False,False,binary
STG,openml__fertility__9984,30.0,,,,,,binary
SVM,openml__fertility__9984,30.0,,,,,,binary
TabNet,openml__fertility__9984,30.0,,,,,,binary
TabPFNModel,openml__fertility__9984,30.0,,,,,,binary
TabTransformer,openml__fertility__9984,30.0,,,,,,binary
VIME,openml__fertility__9984,30.0,True,False,False,False,False,binary
XGBoost,openml__fertility__9984,30.0,,,,,,binary
rtdl_FTTransformer,openml__fertility__9984,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__fertility__9984,30.0,,,,,,binary
rtdl_ResNet,openml__fertility__9984,30.0,,,,,,binary
CatBoost,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
DANet,openml__first-order-theorem-proving__9985,13.0,,,,,,classification
DecisionTree,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
DeepFM,openml__first-order-theorem-proving__9985,0.0,,,,,,classification
KNN,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
LightGBM,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
LinearModel,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
MLP,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
NAM,openml__first-order-theorem-proving__9985,0.0,,,,,,classification
NODE,openml__first-order-theorem-proving__9985,0.0,True,True,False,False,False,classification
RandomForest,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
SAINT,openml__first-order-theorem-proving__9985,11.0,,,,,,classification
STG,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
SVM,openml__first-order-theorem-proving__9985,23.0,True,True,False,False,False,classification
TabNet,openml__first-order-theorem-proving__9985,27.0,,,,,,classification
TabPFNModel,openml__first-order-theorem-proving__9985,0.0,True,False,False,False,False,classification
TabTransformer,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
VIME,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
XGBoost,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
rtdl_FTTransformer,openml__first-order-theorem-proving__9985,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
rtdl_ResNet,openml__first-order-theorem-proving__9985,30.0,,,,,,classification
CatBoost,openml__fl2000__3566,30.0,,,,,,classification
DANet,openml__fl2000__3566,30.0,,,,,,classification
DecisionTree,openml__fl2000__3566,30.0,,,,,,classification
DeepFM,openml__fl2000__3566,0.0,,,,,,classification
KNN,openml__fl2000__3566,30.0,,,,,,classification
LightGBM,openml__fl2000__3566,30.0,,,,,,classification
LinearModel,openml__fl2000__3566,30.0,,,,,,classification
MLP,openml__fl2000__3566,30.0,True,False,False,False,False,classification
NAM,openml__fl2000__3566,0.0,,,,,,classification
NODE,openml__fl2000__3566,30.0,,,,,,classification
RandomForest,openml__fl2000__3566,30.0,,,,,,classification
SAINT,openml__fl2000__3566,0.0,,,,,,classification
STG,openml__fl2000__3566,30.0,,,,,,classification
SVM,openml__fl2000__3566,30.0,,,,,,classification
TabNet,openml__fl2000__3566,30.0,,,,,,classification
TabPFNModel,openml__fl2000__3566,30.0,,,,,,classification
TabTransformer,openml__fl2000__3566,30.0,,,,,,classification
VIME,openml__fl2000__3566,30.0,True,False,False,False,False,classification
XGBoost,openml__fl2000__3566,30.0,,,,,,classification
rtdl_FTTransformer,openml__fl2000__3566,30.0,,,,,,classification
rtdl_MLP,openml__fl2000__3566,30.0,,,,,,classification
rtdl_ResNet,openml__fl2000__3566,30.0,,,,,,classification
CatBoost,openml__fri_c0_100_5__3620,30.0,,,,,,binary
DANet,openml__fri_c0_100_5__3620,30.0,,,,,,binary
DecisionTree,openml__fri_c0_100_5__3620,30.0,,,,,,binary
DeepFM,openml__fri_c0_100_5__3620,30.0,,,,,,binary
KNN,openml__fri_c0_100_5__3620,30.0,,,,,,binary
LightGBM,openml__fri_c0_100_5__3620,30.0,,,,,,binary
LinearModel,openml__fri_c0_100_5__3620,30.0,,,,,,binary
